Test,OS,InstanceType,FeatureRate,Label,Timestamp,Unit,Average,Minimum,Maximum
GeoJSON_TCP,Linux,m4.xlarge,12800,CPUUtilization,1721773440.0,Percent,59.60397359823988,59.60397359823988,59.60397359823988
GeoJSON_TCP,Linux,m4.xlarge,12800,CPUUtilization,1721773740.0,Percent,58.77166666666666,58.77166666666666,58.77166666666666
GeoJSON_TCP,Linux,m4.xlarge,12800,CPUUtilization,1721773200.0,Percent,13.669772170463826,13.669772170463826,13.669772170463826
GeoJSON_TCP,Linux,m4.xlarge,12800,CPUUtilization,1721773500.0,Percent,57.9611359242717,57.9611359242717,57.9611359242717
GeoJSON_TCP,Linux,m4.xlarge,12800,CPUUtilization,1721773260.0,Percent,59.08196939897996,59.08196939897996,59.08196939897996
GeoJSON_TCP,Linux,m4.xlarge,12800,CPUUtilization,1721773560.0,Percent,58.488616287209574,58.488616287209574,58.488616287209574
GeoJSON_TCP,Linux,m4.xlarge,12800,CPUUtilization,1721773320.0,Percent,58.69902168297195,58.69902168297195,58.69902168297195
GeoJSON_TCP,Linux,m4.xlarge,12800,CPUUtilization,1721773380.0,Percent,58.56138128729043,58.56138128729043,58.56138128729043
GeoJSON_TCP,Linux,m4.xlarge,12800,CPUUtilization,1721773620.0,Percent,60.32,60.32,60.32
GeoJSON_TCP,Linux,m4.xlarge,12800,CPUUtilization,1721773680.0,Percent,58.07306423119229,58.07306423119229,58.07306423119229
GeoJSON_TCP,Linux,m4.xlarge,12800,mem_used_percent,1721773440.0,Percent,52.896013687848075,52.896013687848075,52.896013687848075
GeoJSON_TCP,Linux,m4.xlarge,12800,mem_used_percent,1721773740.0,Percent,52.86320604227423,52.86320604227423,52.86320604227423
GeoJSON_TCP,Linux,m4.xlarge,12800,mem_used_percent,1721773200.0,Percent,52.89051724685469,52.89051724685469,52.89051724685469
GeoJSON_TCP,Linux,m4.xlarge,12800,mem_used_percent,1721773500.0,Percent,52.87791207550986,52.87791207550986,52.87791207550986
GeoJSON_TCP,Linux,m4.xlarge,12800,mem_used_percent,1721773260.0,Percent,52.97081414261139,52.97081414261139,52.97081414261139
GeoJSON_TCP,Linux,m4.xlarge,12800,mem_used_percent,1721773560.0,Percent,53.002156070587006,53.002156070587006,53.002156070587006
GeoJSON_TCP,Linux,m4.xlarge,12800,mem_used_percent,1721773320.0,Percent,53.01033966051049,53.01033966051049,53.01033966051049
GeoJSON_TCP,Linux,m4.xlarge,12800,mem_used_percent,1721773380.0,Percent,53.062543635634334,53.062543635634334,53.062543635634334
GeoJSON_TCP,Linux,m4.xlarge,12800,mem_used_percent,1721773620.0,Percent,53.03552557457351,53.03552557457351,53.03552557457351
GeoJSON_TCP,Linux,m4.xlarge,12800,mem_used_percent,1721773680.0,Percent,53.05465318923049,53.05465318923049,53.05465318923049
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkIn,1721773500.0,Bytes,156116864.0,156116864.0,156116864.0
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkIn,1721773740.0,Bytes,153576472.0,153576472.0,153576472.0
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkIn,1721773200.0,Bytes,7891157.0,7891157.0,7891157.0
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkIn,1721773560.0,Bytes,153686915.0,153686915.0,153686915.0
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkIn,1721773260.0,Bytes,153682428.0,153682428.0,153682428.0
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkIn,1721773380.0,Bytes,153588002.0,153588002.0,153588002.0
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkIn,1721773620.0,Bytes,151129688.0,151129688.0,151129688.0
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkIn,1721773320.0,Bytes,153711842.0,153711842.0,153711842.0
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkIn,1721773440.0,Bytes,151009213.0,151009213.0,151009213.0
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkIn,1721773680.0,Bytes,153603584.0,153603584.0,153603584.0
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkOut,1721773500.0,Bytes,884141.0,884141.0,884141.0
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkOut,1721773740.0,Bytes,900180.0,900180.0,900180.0
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkOut,1721773200.0,Bytes,9596862.0,9596862.0,9596862.0
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkOut,1721773560.0,Bytes,896716.0,896716.0,896716.0
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkOut,1721773260.0,Bytes,793386.0,793386.0,793386.0
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkOut,1721773380.0,Bytes,839442.0,839442.0,839442.0
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkOut,1721773620.0,Bytes,899780.0,899780.0,899780.0
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkOut,1721773320.0,Bytes,825596.0,825596.0,825596.0
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkOut,1721773440.0,Bytes,844463.0,844463.0,844463.0
GeoJSON_TCP,Linux,m4.xlarge,12800,NetworkOut,1721773680.0,Bytes,908833.0,908833.0,908833.0
